system,reference,model,domain,metric,value
tep,history_mean,gru_s31337,obs_bias,grid_mean,1.793171796520333
tep,history_mean,gru_s31337,obs_bias,grid_min,1.3631824319632853
tep,history_mean,gru_s31337,obs_bias,normalized_trapezoid,1.6287222853325425
tep,history_mean,gru_s42,obs_bias,grid_mean,1.7787100058666445
tep,history_mean,gru_s42,obs_bias,grid_min,1.3248425693722548
tep,history_mean,gru_s42,obs_bias,normalized_trapezoid,1.6032389598912606
tep,history_mean,gru_s7,obs_bias,grid_mean,1.7951710381428223
tep,history_mean,gru_s7,obs_bias,grid_min,1.3271936885254116
tep,history_mean,gru_s7,obs_bias,normalized_trapezoid,1.6209072084730873
tep,history_mean,mlp_s123,obs_bias,grid_mean,1.7098972424204213
tep,history_mean,mlp_s123,obs_bias,grid_min,1.2271233895296436
tep,history_mean,mlp_s123,obs_bias,normalized_trapezoid,1.5212221620755846
tep,history_mean,mlp_s2024,obs_bias,grid_mean,1.7365103330484537
tep,history_mean,mlp_s2024,obs_bias,grid_min,1.3232518982717612
tep,history_mean,mlp_s2024,obs_bias,normalized_trapezoid,1.5835509789399975
tep,history_mean,mlp_s31337,obs_bias,grid_mean,1.7349444462223755
tep,history_mean,mlp_s31337,obs_bias,grid_min,1.282026477510145
tep,history_mean,mlp_s31337,obs_bias,normalized_trapezoid,1.5522198837001646
tep,history_mean,mlp_s42,obs_bias,grid_mean,1.7051628760679605
tep,history_mean,mlp_s42,obs_bias,grid_min,1.236751733694266
tep,history_mean,mlp_s42,obs_bias,normalized_trapezoid,1.5287335791502419
tep,history_mean,mlp_s7,obs_bias,grid_mean,1.7235084117768547
tep,history_mean,mlp_s7,obs_bias,grid_min,1.3170709347818554
tep,history_mean,mlp_s7,obs_bias,normalized_trapezoid,1.567651788400123
tep,history_mean,ridge,obs_bias,grid_mean,1.623314383529291
tep,history_mean,ridge,obs_bias,grid_min,1.0151410314237521
tep,history_mean,ridge,obs_bias,normalized_trapezoid,1.360094999620045
tep,drift,gru_s123,obs_bias,grid_mean,2.9511349050855307
tep,drift,gru_s123,obs_bias,grid_min,1.4938797742186698
tep,drift,gru_s123,obs_bias,normalized_trapezoid,2.490790490531786
tep,drift,gru_s2024,obs_bias,grid_mean,3.0039161941755057
tep,drift,gru_s2024,obs_bias,grid_min,1.8305257796706595
tep,drift,gru_s2024,obs_bias,normalized_trapezoid,2.5843680654928596
tep,drift,gru_s31337,obs_bias,grid_mean,2.9578424330586786
tep,drift,gru_s31337,obs_bias,grid_min,1.712463076809671
tep,drift,gru_s31337,obs_bias,normalized_trapezoid,2.498063685187055
tep,drift,gru_s42,obs_bias,grid_mean,2.9366626216300866
tep,drift,gru_s42,obs_bias,grid_min,1.6642996046891143
tep,drift,gru_s42,obs_bias,normalized_trapezoid,2.461298634863741
tep,drift,gru_s7,obs_bias,grid_mean,2.963900250375125
tep,drift,gru_s7,obs_bias,grid_min,1.667253138012723
tep,drift,gru_s7,obs_bias,normalized_trapezoid,2.4892146237285155
tep,drift,mlp_s123,obs_bias,grid_mean,2.8276762119317556
tep,drift,mlp_s123,obs_bias,grid_min,1.54154238345968
tep,drift,mlp_s123,obs_bias,normalized_trapezoid,2.339988960437209
tep,drift,mlp_s2024,obs_bias,grid_mean,2.86346482583692
tep,drift,mlp_s2024,obs_bias,grid_min,1.6623013647888096
tep,drift,mlp_s2024,obs_bias,normalized_trapezoid,2.428486558866175
tep,drift,mlp_s31337,obs_bias,grid_mean,2.8664724867978473
tep,drift,mlp_s31337,obs_bias,grid_min,1.610512983993339
tep,drift,mlp_s31337,obs_bias,normalized_trapezoid,2.3845387078207847
tep,drift,mlp_s42,obs_bias,grid_mean,2.8176729166736694
tep,drift,mlp_s42,obs_bias,grid_min,1.5536377446425444
tep,drift,mlp_s42,obs_bias,normalized_trapezoid,2.3498070858085054
tep,drift,mlp_s7,obs_bias,grid_mean,2.842419657732185
tep,drift,mlp_s7,obs_bias,grid_min,1.654536687437204
tep,drift,mlp_s7,obs_bias,normalized_trapezoid,2.4039671454250446
tep,drift,ridge,obs_bias,grid_mean,2.7016546387331464
tep,drift,ridge,obs_bias,grid_min,1.2752449659756777
tep,drift,ridge,obs_bias,normalized_trapezoid,2.1067665568116394
tep,ar1,gru_s123,obs_bias,grid_mean,1.403645807357152
tep,ar1,gru_s123,obs_bias,grid_min,0.8155937757359274
tep,ar1,gru_s123,obs_bias,normalized_trapezoid,1.2249645732844021
tep,ar1,gru_s2024,obs_bias,grid_mean,1.4314054906231632
tep,ar1,gru_s2024,obs_bias,grid_min,0.9993879413786143
tep,ar1,gru_s2024,obs_bias,normalized_trapezoid,1.2741069669737095
tep,ar1,gru_s31337,obs_bias,grid_mean,1.407880294967698
tep,ar1,gru_s31337,obs_bias,grid_min,0.934930809511798
tep,ar1,gru_s31337,obs_bias,normalized_trapezoid,1.2298820218854623
tep,ar1,gru_s42,obs_bias,grid_mean,1.3972147499041612
tep,ar1,gru_s42,obs_bias,grid_min,0.9086356358590841
tep,ar1,gru_s42,obs_bias,normalized_trapezoid,1.2112340793386351
tep,ar1,gru_s7,obs_bias,grid_mean,1.4101573857513154
tep,ar1,gru_s7,obs_bias,grid_min,0.9102481373714121
tep,ar1,gru_s7,obs_bias,normalized_trapezoid,1.2247817106834527
tep,ar1,mlp_s123,obs_bias,grid_mean,1.34435168638244
tep,ar1,mlp_s123,obs_bias,grid_min,0.8416154999089005
tep,ar1,mlp_s123,obs_bias,normalized_trapezoid,1.1504530405682505
tep,ar1,mlp_s2024,obs_bias,grid_mean,1.363154906877233
tep,ar1,mlp_s2024,obs_bias,grid_min,0.9075446832581843
tep,ar1,mlp_s2024,obs_bias,normalized_trapezoid,1.1956924315261483
tep,ar1,mlp_s31337,obs_bias,grid_mean,1.3633724887155345
tep,ar1,mlp_s31337,obs_bias,grid_min,0.8792704661751399
tep,ar1,mlp_s31337,obs_bias,normalized_trapezoid,1.1730970670276357
tep,ar1,mlp_s42,obs_bias,grid_mean,1.3400661330744439
tep,ar1,mlp_s42,obs_bias,grid_min,0.8482190442277074
tep,ar1,mlp_s42,obs_bias,normalized_trapezoid,1.1556832810710747
tep,ar1,mlp_s7,obs_bias,grid_mean,1.3530533110236334
tep,ar1,mlp_s7,obs_bias,grid_min,0.9033055050941452
tep,ar1,mlp_s7,obs_bias,normalized_trapezoid,1.1836564717150047
tep,ar1,ridge,obs_bias,grid_mean,1.2807095186551467
tep,ar1,ridge,obs_bias,grid_min,0.6962286221006786
tep,ar1,ridge,obs_bias,normalized_trapezoid,1.0323665624492209
tep,persistence,gru_s123,obs_noise,grid_mean,1.8688582917500371
tep,persistence,gru_s123,obs_noise,grid_min,1.4771778065933001
tep,persistence,gru_s123,obs_noise,normalized_trapezoid,1.7308890900710727
tep,persistence,gru_s2024,obs_noise,grid_mean,1.8655952468769275
tep,persistence,gru_s2024,obs_noise,grid_min,1.4761485790276092
tep,persistence,gru_s2024,obs_noise,normalized_trapezoid,1.7233295768043204
tep,persistence,gru_s31337,obs_noise,grid_mean,1.8791800420624623
tep,persistence,gru_s31337,obs_noise,grid_min,1.4953964748253197
tep,persistence,gru_s31337,obs_noise,normalized_trapezoid,1.7470168389928027
tep,persistence,gru_s42,obs_noise,grid_mean,1.855487399966258
tep,persistence,gru_s42,obs_noise,grid_min,1.4390862856649134
tep,persistence,gru_s42,obs_noise,normalized_trapezoid,1.7022917382478189
tep,persistence,gru_s7,obs_noise,grid_mean,1.8661074018875465
tep,persistence,gru_s7,obs_noise,grid_min,1.4655461061133253
tep,persistence,gru_s7,obs_noise,normalized_trapezoid,1.7190442867614388
tep,persistence,mlp_s123,obs_noise,grid_mean,1.7550692125996339
tep,persistence,mlp_s123,obs_noise,grid_min,1.2610284887650252
tep,persistence,mlp_s123,obs_noise,normalized_trapezoid,1.5672540310051652
tep,persistence,mlp_s2024,obs_noise,grid_mean,1.7611654946292992
tep,persistence,mlp_s2024,obs_noise,grid_min,1.3305180579343032
tep,persistence,mlp_s2024,obs_noise,normalized_trapezoid,1.5989753405718934
tep,persistence,mlp_s31337,obs_noise,grid_mean,1.7769939552526466
tep,persistence,mlp_s31337,obs_noise,grid_min,1.282665102228346
tep,persistence,mlp_s31337,obs_noise,normalized_trapezoid,1.5885173993994135
tep,persistence,mlp_s42,obs_noise,grid_mean,1.7532920436984185
tep,persistence,mlp_s42,obs_noise,grid_min,1.3000796004842767
tep,persistence,mlp_s42,obs_noise,normalized_trapezoid,1.5825598971108978
tep,persistence,mlp_s7,obs_noise,grid_mean,1.7570210242129254
tep,persistence,mlp_s7,obs_noise,grid_min,1.3288525078152638
tep,persistence,mlp_s7,obs_noise,normalized_trapezoid,1.5966151244425575
tep,persistence,ridge,obs_noise,grid_mean,1.5324626319978214
tep,persistence,ridge,obs_noise,grid_min,0.797075289749931
tep,persistence,ridge,obs_noise,normalized_trapezoid,1.1850233481241905
tep,history_mean,gru_s123,obs_noise,grid_mean,1.6627626597111305
tep,history_mean,gru_s123,obs_noise,grid_min,0.8351697583670721
tep,history_mean,gru_s123,obs_noise,normalized_trapezoid,1.384670467783278
tep,history_mean,gru_s2024,obs_noise,grid_mean,1.6603052606253943
tep,history_mean,gru_s2024,obs_noise,grid_min,0.8345878516165738
tep,history_mean,gru_s2024,obs_noise,normalized_trapezoid,1.3787435969330888
tep,history_mean,gru_s31337,obs_noise,grid_mean,1.670930392523599
tep,history_mean,gru_s31337,obs_noise,grid_min,0.8454702656433061
tep,history_mean,gru_s31337,obs_noise,normalized_trapezoid,1.3967529360300523
tep,history_mean,gru_s42,obs_noise,grid_mean,1.653475499150689
tep,history_mean,gru_s42,obs_noise,grid_min,0.813633497676179
tep,history_mean,gru_s42,obs_noise,normalized_trapezoid,1.3640168077046864
tep,history_mean,gru_s7,obs_noise,grid_mean,1.6615791819509795
tep,history_mean,gru_s7,obs_noise,grid_min,0.8285934041625214
tep,history_mean,gru_s7,obs_noise,normalized_trapezoid,1.3760147358485162
tep,history_mean,mlp_s123,obs_noise,grid_mean,1.5718704321492327
tep,history_mean,mlp_s123,obs_noise,grid_min,0.712962822454482
tep,history_mean,mlp_s123,obs_noise,normalized_trapezoid,1.263638749572736
tep,history_mean,mlp_s2024,obs_noise,grid_mean,1.572462888510903
tep,history_mean,mlp_s2024,obs_noise,grid_min,0.7522509747900364
tep,history_mean,mlp_s2024,obs_noise,normalized_trapezoid,1.2843102163657971
tep,history_mean,mlp_s31337,obs_noise,grid_mean,1.5911556452473625
tep,history_mean,mlp_s31337,obs_noise,grid_min,0.7251957744778523
tep,history_mean,mlp_s31337,obs_noise,normalized_trapezoid,1.280415622691387
tep,history_mean,mlp_s42,obs_noise,grid_mean,1.5672001704883063
tep,history_mean,mlp_s42,obs_noise,grid_min,0.7350416185161074
tep,history_mean,mlp_s42,obs_noise,normalized_trapezoid,1.272918490857628
tep,history_mean,mlp_s7,obs_noise,grid_mean,1.5685474921973381
tep,history_mean,mlp_s7,obs_noise,grid_min,0.7513093027149093
tep,history_mean,mlp_s7,obs_noise,normalized_trapezoid,1.2822154521211369
tep,history_mean,ridge,obs_noise,grid_mean,1.4009645555291015
tep,history_mean,ridge,obs_noise,grid_min,0.45065202995166165
tep,history_mean,ridge,obs_noise,normalized_trapezoid,0.9788928211502865
tep,drift,gru_s123,obs_noise,grid_mean,3.484924804454639
tep,drift,gru_s123,obs_noise,grid_min,3.3386252177893176
tep,drift,gru_s123,obs_noise,normalized_trapezoid,3.447103859851933
tep,drift,gru_s2024,obs_noise,grid_mean,3.478155974107075
tep,drift,gru_s2024,obs_noise,grid_min,3.3362990217888617
tep,drift,gru_s2024,obs_noise,normalized_trapezoid,3.4317950253629315
tep,drift,gru_s31337,obs_noise,grid_mean,3.505582543743984
tep,drift,gru_s31337,obs_noise,grid_min,3.3798019163035162
tep,drift,gru_s31337,obs_noise,normalized_trapezoid,3.480334768399258
tep,drift,gru_s42,obs_noise,grid_mean,3.4563911542593777
tep,drift,gru_s42,obs_noise,grid_min,3.2525331361266834
tep,drift,gru_s42,obs_noise,normalized_trapezoid,3.387155902691497
tep,drift,gru_s7,obs_noise,grid_mean,3.477996025728884
tep,drift,gru_s7,obs_noise,grid_min,3.312335973275297
tep,drift,gru_s7,obs_noise,normalized_trapezoid,3.4223444572969144
tep,drift,mlp_s123,obs_noise,grid_mean,3.25869746665818
tep,drift,mlp_s123,obs_noise,grid_min,2.8500980004912844
tep,drift,mlp_s123,obs_noise,normalized_trapezoid,3.1082276533059066
tep,drift,mlp_s2024,obs_noise,grid_mean,3.2765805107869097
tep,drift,mlp_s2024,obs_noise,grid_min,3.00715399399887
tep,drift,mlp_s2024,obs_noise,normalized_trapezoid,3.177544151391965
tep,drift,mlp_s31337,obs_noise,grid_mean,3.29986989052788
tep,drift,mlp_s31337,obs_noise,grid_min,2.8989997258040927
tep,drift,mlp_s31337,obs_noise,normalized_trapezoid,3.15086254833476
tep,drift,mlp_s42,obs_noise,grid_mean,3.2595601951171242
tep,drift,mlp_s42,obs_noise,grid_min,2.9383588894558157
tep,drift,mlp_s42,obs_noise,normalized_trapezoid,3.142594238338129
tep,drift,mlp_s7,obs_noise,grid_mean,3.269169777939281
tep,drift,mlp_s7,obs_noise,grid_min,3.003389621420229
tep,drift,mlp_s7,obs_noise,normalized_trapezoid,3.1731291156853363
tep,drift,ridge,obs_noise,grid_mean,2.8058805031265917
tep,drift,ridge,obs_noise,grid_min,1.8014998945678828
tep,drift,ridge,obs_noise,normalized_trapezoid,2.3185232969988254
tep,ar1,gru_s123,obs_noise,grid_mean,1.4410005882535721
tep,ar1,gru_s123,obs_noise,grid_min,1.000700861803727
tep,ar1,gru_s123,obs_noise,normalized_trapezoid,1.286417818977777
tep,ar1,gru_s2024,obs_noise,grid_mean,1.4386284816982677
tep,ar1,gru_s2024,obs_noise,grid_min,1.0000036208166352
tep,ar1,gru_s2024,obs_noise,normalized_trapezoid,1.28084589143668
tep,ar1,gru_s31337,obs_noise,grid_mean,1.4486468905347432
tep,ar1,gru_s31337,obs_noise,grid_min,1.013042935262537
tep,ar1,gru_s31337,obs_noise,normalized_trapezoid,1.298154323842407
tep,ar1,gru_s42,obs_noise,grid_mean,1.4314910314842657
tep,ar1,gru_s42,obs_noise,grid_min,0.9748961024509174
tep,ar1,gru_s42,obs_noise,normalized_trapezoid,1.2658395965446494
tep,ar1,gru_s7,obs_noise,grid_mean,1.4392726882202955
tep,ar1,gru_s7,obs_noise,grid_min,0.9928210705947068
tep,ar1,gru_s7,obs_noise,normalized_trapezoid,1.2778705854545007
tep,ar1,mlp_s123,obs_noise,grid_mean,1.3564118238554628
tep,ar1,mlp_s123,obs_noise,grid_min,0.854272444274303
tep,ar1,mlp_s123,obs_noise,normalized_trapezoid,1.1677702858079826
tep,ar1,mlp_s2024,obs_noise,grid_mean,1.3596464135355066
tep,ar1,mlp_s2024,obs_noise,grid_min,0.9013475299164553
tep,ar1,mlp_s2024,obs_noise,normalized_trapezoid,1.189937083319778
tep,ar1,mlp_s31337,obs_noise,grid_mean,1.3732509704655758
tep,ar1,mlp_s31337,obs_noise,grid_min,0.8689299740873138
tep,ar1,mlp_s31337,obs_noise,normalized_trapezoid,1.1835053887752647
tep,ar1,mlp_s42,obs_noise,grid_mean,1.354103063782004
tep,ar1,mlp_s42,obs_noise,grid_min,0.8807272698054096
tep,ar1,mlp_s42,obs_noise,normalized_trapezoid,1.1782565866585295
tep,ar1,mlp_s7,obs_noise,grid_mean,1.3563804812420415
tep,ar1,mlp_s7,obs_noise,grid_min,0.9002192179203903
tep,ar1,mlp_s7,obs_noise,normalized_trapezoid,1.188119337840733
tep,ar1,ridge,obs_noise,grid_mean,1.1931178520643815
tep,ar1,ridge,obs_noise,grid_min,0.5399715090593814
tep,ar1,ridge,obs_noise,normalized_trapezoid,0.8900946541346406
tep,persistence,gru_s123,process_idv1,grid_mean,1.792687491071273
tep,persistence,gru_s123,process_idv1,grid_min,1.373275794500489
tep,persistence,gru_s123,process_idv1,normalized_trapezoid,1.7111167278069008
tep,persistence,gru_s2024,process_idv1,grid_mean,1.8001604485058804
tep,persistence,gru_s2024,process_idv1,grid_min,1.3887388084642518
tep,persistence,gru_s2024,process_idv1,normalized_trapezoid,1.7201127057805492
tep,persistence,gru_s31337,process_idv1,grid_mean,1.779482252663514
tep,persistence,gru_s31337,process_idv1,grid_min,1.3319567886276071
tep,persistence,gru_s31337,process_idv1,normalized_trapezoid,1.6900499568159193
tep,persistence,gru_s42,process_idv1,grid_mean,1.794599329832848
tep,persistence,gru_s42,process_idv1,grid_min,1.3792864737691741
tep,persistence,gru_s42,process_idv1,normalized_trapezoid,1.7134263873481472
tep,persistence,gru_s7,process_idv1,grid_mean,1.82104406771807
tep,persistence,gru_s7,process_idv1,grid_min,1.4164361720460763
tep,persistence,gru_s7,process_idv1,normalized_trapezoid,1.7444539781179276
tep,persistence,mlp_s123,process_idv1,grid_mean,1.7232201430044465
tep,persistence,mlp_s123,process_idv1,grid_min,1.3078071105259705
tep,persistence,mlp_s123,process_idv1,normalized_trapezoid,1.63784432366019
tep,persistence,mlp_s2024,process_idv1,grid_mean,1.7211421861854301
tep,persistence,mlp_s2024,process_idv1,grid_min,1.343317104053422
tep,persistence,mlp_s2024,process_idv1,normalized_trapezoid,1.6418376950521971
tep,persistence,mlp_s31337,process_idv1,grid_mean,1.7518743741153597
tep,persistence,mlp_s31337,process_idv1,grid_min,1.3351763382720503
tep,persistence,mlp_s31337,process_idv1,normalized_trapezoid,1.6671839699190674
tep,persistence,mlp_s42,process_idv1,grid_mean,1.72427450989237
tep,persistence,mlp_s42,process_idv1,grid_min,1.3447068455576716
tep,persistence,mlp_s42,process_idv1,normalized_trapezoid,1.645321103033587
tep,persistence,mlp_s7,process_idv1,grid_mean,1.7279972621123045
tep,persistence,mlp_s7,process_idv1,grid_min,1.3395996742818987
tep,persistence,mlp_s7,process_idv1,normalized_trapezoid,1.6511522529249212
tep,persistence,ridge,process_idv1,grid_mean,1.7986092827624187
tep,persistence,ridge,process_idv1,grid_min,1.4479493752765753
tep,persistence,ridge,process_idv1,normalized_trapezoid,1.7295192186170496
tep,history_mean,gru_s123,process_idv1,grid_mean,1.779341765837096
tep,history_mean,gru_s123,process_idv1,grid_min,1.3925710818171317
tep,history_mean,gru_s123,process_idv1,normalized_trapezoid,1.705729184913326
tep,history_mean,gru_s2024,process_idv1,grid_mean,1.7868168830260365
tep,history_mean,gru_s2024,process_idv1,grid_min,1.408251359711714
tep,history_mean,gru_s2024,process_idv1,normalized_trapezoid,1.714746426821233
tep,history_mean,gru_s31337,process_idv1,grid_mean,1.766004225100308
tep,history_mean,gru_s31337,process_idv1,grid_min,1.3506715209725915
tep,history_mean,gru_s31337,process_idv1,normalized_trapezoid,1.6845119406943743
tep,history_mean,gru_s42,process_idv1,grid_mean,1.7812607417065147
tep,history_mean,gru_s42,process_idv1,grid_min,1.3986662144665012
tep,history_mean,gru_s42,process_idv1,normalized_trapezoid,1.7080657930366412
tep,history_mean,gru_s7,process_idv1,grid_mean,1.807649697331791
tep,history_mean,gru_s7,process_idv1,grid_min,1.4363378866286562
tep,history_mean,gru_s7,process_idv1,normalized_trapezoid,1.739091400287586
tep,history_mean,mlp_s123,process_idv1,grid_mean,1.710245526601819
tep,history_mean,mlp_s123,process_idv1,grid_min,1.3261825264864082
tep,history_mean,mlp_s123,process_idv1,normalized_trapezoid,1.632587541272748
tep,history_mean,mlp_s2024,process_idv1,grid_mean,1.7083836040099387
tep,history_mean,mlp_s2024,process_idv1,grid_min,1.362191455137065
tep,history_mean,mlp_s2024,process_idv1,normalized_trapezoid,1.6367329194072535
tep,history_mean,mlp_s31337,process_idv1,grid_mean,1.738731961738663
tep,history_mean,mlp_s31337,process_idv1,grid_min,1.3539363070769421
tep,history_mean,mlp_s31337,process_idv1,normalized_trapezoid,1.6618580506335507
tep,history_mean,mlp_s42,process_idv1,grid_mean,1.7114983566587287
tep,history_mean,mlp_s42,process_idv1,grid_min,1.3636007232809948
tep,history_mean,mlp_s42,process_idv1,normalized_trapezoid,1.6402104009635412
tep,history_mean,mlp_s7,process_idv1,grid_mean,1.7152063739323251
tep,history_mean,mlp_s7,process_idv1,grid_min,1.35842179341344
tep,history_mean,mlp_s7,process_idv1,normalized_trapezoid,1.6460111150782202
tep,history_mean,ridge,process_idv1,grid_mean,1.785627485296402
tep,history_mean,ridge,process_idv1,grid_min,1.4682938678597837
tep,history_mean,ridge,process_idv1,normalized_trapezoid,1.7244385992521862
tep,drift,gru_s123,process_idv1,grid_mean,2.933329613570491
tep,drift,gru_s123,process_idv1,grid_min,1.91674140018149
tep,drift,gru_s123,process_idv1,normalized_trapezoid,2.7253256304271143
tep,drift,gru_s2024,process_idv1,grid_mean,2.944934549693135
tep,drift,gru_s2024,process_idv1,grid_min,1.9383238085765273
tep,drift,gru_s2024,process_idv1,normalized_trapezoid,2.7390793494672345
tep,drift,gru_s31337,process_idv1,grid_mean,2.9142606469148067
tep,drift,gru_s31337,process_idv1,grid_min,1.8590706471630098
tep,drift,gru_s31337,process_idv1,normalized_trapezoid,2.694312287998743
tep,drift,gru_s42,process_idv1,grid_mean,2.9361536896028424
tep,drift,gru_s42,process_idv1,grid_min,1.9251307694863586
tep,drift,gru_s42,process_idv1,normalized_trapezoid,2.728552442114233
tep,drift,gru_s7,process_idv1,grid_mean,2.9780409420464795
tep,drift,gru_s7,process_idv1,grid_min,1.9769822365964227
tep,drift,gru_s7,process_idv1,normalized_trapezoid,2.7769621466122825
tep,drift,mlp_s123,process_idv1,grid_mean,2.821079320397642
tep,drift,mlp_s123,process_idv1,grid_min,1.8253638797359324
tep,drift,mlp_s123,process_idv1,normalized_trapezoid,2.6096787817236913
tep,drift,mlp_s2024,process_idv1,grid_mean,2.815532671900581
tep,drift,mlp_s2024,process_idv1,grid_min,1.8749267388402828
tep,drift,mlp_s2024,process_idv1,normalized_trapezoid,2.6141527507390463
tep,drift,mlp_s31337,process_idv1,grid_mean,2.867550211525463
tep,drift,mlp_s31337,process_idv1,grid_min,1.86356431414393
tep,drift,mlp_s31337,process_idv1,normalized_trapezoid,2.656191180234497
tep,drift,mlp_s42,process_idv1,grid_mean,2.8206043086278636
tep,drift,mlp_s42,process_idv1,grid_min,1.8768664621554492
tep,drift,mlp_s42,process_idv1,normalized_trapezoid,2.6196475009238553
tep,drift,mlp_s7,process_idv1,grid_mean,2.826695878677036
tep,drift,mlp_s7,process_idv1,grid_min,1.8697381586775212
tep,drift,mlp_s7,process_idv1,normalized_trapezoid,2.629166754839398
tep,drift,ridge,process_idv1,grid_mean,2.9385467285656235
tep,drift,ridge,process_idv1,grid_min,2.020966599771047
tep,drift,ridge,process_idv1,normalized_trapezoid,2.7503750904238897
tep,ar1,gru_s123,process_idv1,grid_mean,1.5078896708781273
tep,ar1,gru_s123,process_idv1,grid_min,1.2869055677939205
tep,ar1,gru_s123,process_idv1,normalized_trapezoid,1.468858549868684
tep,ar1,gru_s2024,process_idv1,grid_mean,1.5144221128870559
tep,ar1,gru_s2024,process_idv1,grid_min,1.3013960575007457
tep,ar1,gru_s2024,process_idv1,normalized_trapezoid,1.4768021766263915
tep,ar1,gru_s31337,process_idv1,grid_mean,1.4957885881216373
tep,ar1,gru_s31337,process_idv1,grid_min,1.2481852619919367
tep,ar1,gru_s31337,process_idv1,normalized_trapezoid,1.4498054875588409
tep,ar1,gru_s42,process_idv1,grid_mean,1.5096076698864285
tep,ar1,gru_s42,process_idv1,grid_min,1.2925382139441486
tep,ar1,gru_s42,process_idv1,normalized_trapezoid,1.4710065399166035
tep,ar1,gru_s7,process_idv1,grid_mean,1.5324162374825328
tep,ar1,gru_s7,process_idv1,grid_min,1.327351434817818
tep,ar1,gru_s7,process_idv1,normalized_trapezoid,1.4980424017714693
tep,ar1,mlp_s123,process_idv1,grid_mean,1.4488800195623597
tep,ar1,mlp_s123,process_idv1,grid_min,1.225554443525693
tep,ar1,mlp_s123,process_idv1,normalized_trapezoid,1.4055439341909048
tep,ar1,mlp_s2024,process_idv1,grid_mean,1.4479866003643913
tep,ar1,mlp_s2024,process_idv1,grid_min,1.2588310865465695
tep,ar1,mlp_s2024,process_idv1,normalized_trapezoid,1.4097046071269401
tep,ar1,mlp_s31337,process_idv1,grid_mean,1.4731566932324334
tep,ar1,mlp_s31337,process_idv1,grid_min,1.2512023226434206
tep,ar1,mlp_s31337,process_idv1,normalized_trapezoid,1.430820930777743
tep,ar1,mlp_s42,process_idv1,grid_mean,1.4506427511740738
tep,ar1,mlp_s42,process_idv1,grid_min,1.2601334222367313
tep,ar1,mlp_s42,process_idv1,normalized_trapezoid,1.4127148996896013
tep,ar1,mlp_s7,process_idv1,grid_mean,1.453789658568807
tep,ar1,mlp_s7,process_idv1,grid_min,1.255347459230036
tep,ar1,mlp_s7,process_idv1,normalized_trapezoid,1.417640179499027
tep,ar1,ridge,process_idv1,grid_mean,1.5146320914892804
tep,ar1,ridge,process_idv1,grid_min,1.3568826599794046
tep,ar1,ridge,process_idv1,normalized_trapezoid,1.4862927150351597
tep,persistence,gru_s123,regime_setpt18,grid_mean,1.0073081948648657
tep,persistence,gru_s123,regime_setpt18,grid_min,0.6581097013985764
tep,persistence,gru_s123,regime_setpt18,normalized_trapezoid,0.8356729189572918
tep,persistence,gru_s2024,regime_setpt18,grid_mean,1.017019057706385
tep,persistence,gru_s2024,regime_setpt18,grid_min,0.6210018278197108
tep,persistence,gru_s2024,regime_setpt18,normalized_trapezoid,0.8434063510065141
tep,persistence,gru_s31337,regime_setpt18,grid_mean,1.0250552369501804
tep,persistence,gru_s31337,regime_setpt18,grid_min,0.6732829719591797
tep,persistence,gru_s31337,regime_setpt18,normalized_trapezoid,0.8550568658145843
tep,persistence,gru_s42,regime_setpt18,grid_mean,0.9536237839131682
tep,persistence,gru_s42,regime_setpt18,grid_min,0.5551267018422782
tep,persistence,gru_s42,regime_setpt18,normalized_trapezoid,0.7742938478465266
tep,persistence,gru_s7,regime_setpt18,grid_mean,1.0166754750527527
tep,persistence,gru_s7,regime_setpt18,grid_min,0.6053665882687294
tep,persistence,gru_s7,regime_setpt18,normalized_trapezoid,0.846666427554843
tep,persistence,mlp_s123,regime_setpt18,grid_mean,0.5230127308419324
tep,persistence,mlp_s123,regime_setpt18,grid_min,0.020613666512292135
tep,persistence,mlp_s123,regime_setpt18,normalized_trapezoid,0.2791846475623282
tep,persistence,mlp_s2024,regime_setpt18,grid_mean,0.5198129355412233
tep,persistence,mlp_s2024,regime_setpt18,grid_min,0.02279412434660918
tep,persistence,mlp_s2024,regime_setpt18,normalized_trapezoid,0.27947242967275615
tep,persistence,mlp_s31337,regime_setpt18,grid_mean,0.528473235734087
tep,persistence,mlp_s31337,regime_setpt18,grid_min,0.020834525803680438
tep,persistence,mlp_s31337,regime_setpt18,normalized_trapezoid,0.28201058892526815
tep,persistence,mlp_s42,regime_setpt18,grid_mean,0.5171738277864085
tep,persistence,mlp_s42,regime_setpt18,grid_min,0.020217515151745073
tep,persistence,mlp_s42,regime_setpt18,normalized_trapezoid,0.27605545230021217
tep,persistence,mlp_s7,regime_setpt18,grid_mean,0.5172392412423628
tep,persistence,mlp_s7,regime_setpt18,grid_min,0.02191876738945716
tep,persistence,mlp_s7,regime_setpt18,normalized_trapezoid,0.2773935495383637
tep,persistence,ridge,regime_setpt18,grid_mean,0.5267295110958748
tep,persistence,ridge,regime_setpt18,grid_min,0.019206217956375556
tep,persistence,ridge,regime_setpt18,normalized_trapezoid,0.27974891035436367
tep,history_mean,gru_s123,regime_setpt18,grid_mean,0.9964356506420203
tep,history_mean,gru_s123,regime_setpt18,grid_min,0.6460799090981788
tep,history_mean,gru_s123,regime_setpt18,normalized_trapezoid,0.828096630423836
