system,reference,model,domain,severity,skill,ci_low,ci_high,reference_loss,model_loss,n_valid
tep,ar1,gru_s123,process_idv1,0.1,1.61784355699807,1.5403928869293249,1.699096810963042,1.0480595520148226,0.6478126685867642,80
tep,ar1,gru_s123,process_idv1,0.25,1.6015363459654766,1.5257312571339832,1.6814893174835237,1.0615918713269616,0.6628584321556482,80
tep,ar1,gru_s123,process_idv1,0.5,1.5638564544065037,1.4876185636109105,1.6425987956197612,1.115193856061471,0.7131049994513059,80
tep,ar1,gru_s123,process_idv1,0.75,1.5191897173424944,1.4456367720431411,1.597763065896574,1.2048819945323357,0.7931083134501631,80
tep,ar1,gru_s123,process_idv1,1.0,1.4662395346685844,1.3986643592635022,1.5362933839932085,1.3147237102861173,0.8966636618370039,79
tep,ar1,gru_s123,process_idv1,1.5,1.383276257867926,1.329656496281334,1.4414258969146967,1.5944603265590793,1.1526694812333842,76
tep,ar1,gru_s123,process_idv1,2.0,1.2869055677939205,1.2361337946049387,1.3414995602066404,1.8221569246046763,1.4159212378949537,60
tep,ar1,gru_s123,process_idv1,3.0,,,,,,8
tep,ar1,gru_s2024,process_idv1,0.0,1.6262940841535536,1.5459166006665477,1.710090182221511,1.0468256321271179,0.6436877821344134,80
tep,ar1,gru_s2024,process_idv1,0.1,1.620179125862049,1.5423296560252295,1.7026002064785917,1.0480595520148226,0.6468788143762693,80
tep,ar1,gru_s2024,process_idv1,0.25,1.6048979879090661,1.5258213751843361,1.6869135010063439,1.0615918713269616,0.6614699995418722,80
tep,ar1,gru_s2024,process_idv1,0.5,1.5691002075476237,1.4894070350763313,1.6527666472050317,1.115193856061471,0.7107218842348051,80
tep,ar1,gru_s2024,process_idv1,0.75,1.5256892991846582,1.4492227325129374,1.6073943859010362,1.2048819945323357,0.7897295964363356,80
tep,ar1,gru_s2024,process_idv1,1.0,1.4733504063767655,1.404568631100762,1.545107682307305,1.3147237102861173,0.8923360692717085,79
tep,ar1,gru_s2024,process_idv1,1.5,1.394469734561984,1.3385071275236236,1.4538289177891515,1.5944603265590793,1.1434169469873179,76
